3.09525005379757,3.75946899846032,4.54923743756862,4.70210487413609,4.71682109652682,4.70268431598381,4.62443870888953,4.61251483046455,4.48722541592563,4.1637545896621,4.06238676630028,4.36126667986434,4.02476548810384,4.3202503724067,4.61208214754504,4.80561148015556,5.15611664164472,5.08362642919914,4.9256930973344,5.06843402490095,5.39263488856456,5.40357836453888,5.07674230720881,4.93317987005865,4.79006669985975,4.92137836855516,5.22689360293223,6.02617909097791,6.35092791850848,6.47237715246197,6.41426324853844,6.16025436172481,7.00683034986563,7.03701108241942,6.16397426272729,5.14396898430497,4.13058164100059,4.83477371166626,4.5566287950883,4.29669845571656,3.97345136231025,4.21360278620767,4.36035973115422,3.92811545364857,4.36679351441894,4.25507179450413,4.53572887928743,4.87224067623668,4.53813145904826,3.85212555286111,3.66283029796661,2.96147900464264,2.43336452189962,1.99163147934185,2.44083652949765,3.22734983382737,3.29725810134528,2.98906799802404,2.55917568830502,1.77478478604114,1.32541260021693,1.0835403701278,0.915579899745996,-0.0509895652409461,-1.02558566842709,-1.50966737849938,-1.64299164016098,-1.51990090703374,-2.35142490688636,-2.12157114214141,-2.73733467170681,-2.90110884609235,-3.84203602871405,-5.79517061787093,-6.51494599695276,-6.15616747097992,-6.61372526440529,-7.1687063853766,-6.50156145515043,-6.54778451539436,-8.09021329282547,-8.78708032822446,-9.31832624976278,-9.92060579031224,-10.8657358637651,-11.2204234655335,-11.6803289049814,-11.8694255452064,-11.6838157281274,-11.0864547809447,-10.120777838252,-9.54953683029548,-9.68784308355326,-9.90201770936781,-9.98957098663387,-10.3008221474697,-10.7710763175292,-11.0401574917809,-11.2753925814947,-11.5703315291537,-9.63301307355248,-9.22806638509131,-8.81299921904483,-8.57972354846485,-8.11052488633343,-7.48237987695952,-7.00675176971384,-6.44556739741068,-5.73381097220417,-5.4859504899923,-5.35970201756279,-5.06621056434943,-5.73995291982241,-5.14112827680464,-4.68353310973468,-4.55082753018789,-3.91565821179736,-3.47585116250236,-3.31107592204716,-2.88803202666116,-2.18738733716473,-1.80261288126204,-1.31806627888326,-0.407209044251399,0.0497714387697907,0.479623878033801,0.628779074749434,0.88476201595406,1.2889780942927,2.1682549111092,2.95107875734068,2.42036361212262,3.45409905934675,4.38636973913239,3.48760249959583,3.62170636372644,3.39301975643418,4.87601133446425,4.06001285370896,3.28929171374684,3.16159651039206,3.45706170601732,3.27753849643598,2.85344137993468,3.03462427493468,2.71715420757834,2.54494155221853,2.85898632638838,2.61557985060348,2.22363564370798,1.71790689330001,1.19382489625289,0.894620505108802,1.46915174853093,1.99054836674593,3.26117918836041,3.51659253257958,3.43860504461745,3.28556801669779,3.3144828373044,2.90432949210433,2.25225167163799,2.90399573050996,2.58389402565051,1.44772700763908,1.35718538190658,1.14003794384925,1.91196105032457,2.5275540625203,3.2611583490015,3.52652868936732,4.24427024270937,4.57141644501328,6.06175927087174,7.02905483429421,6.14619693033092,4.4460565873691,4.21423419903147,4.75540798166054,3.7673454951601,3.05727943593717,3.51222088174828,2.76053294968289,1.97318923680507,1.56048849142535,2.31409059790386,1.63610236371333,1.06016182787577,1.06499732861506,0.476016224791327,-1.83246186449585,-4.46845232611623,-4.72263979456165,-5.35665793132056,-5.74603995457587,-6.29374163008897,-6.82596552897142,-6.98013987776802,-7.65057345522182,-8.49150254476858,2.00007771857732,2.12683508985335,2.19589005786054,2.16180749732296,2.33656926795541,1.90337979508492,1.73163992954793,1.66051442249075,1.39372461386724,1.19250864187455,1.51264561447699,1.77884309298083,1.74324878687706,1.75588745355172,1.66050107102923,1.78661101989409,1.9585940129587,2.05699813674949,2.00567534992388,1.96039520624371,2.43544119853648,2.03258368651764,1.51070869058736,1.57528045651649,1.43106242884494,1.4073356971588,1.47487603636545,1.44208326099189,1.1217569630928,1.21764575294875,0.609232633406299,0.729366949587932,0.613735585952473,0.372870050711983,0.650667036173924,0.166873815337286,-0.426435372948791,-0.801767547981662,-1.46180732475976,-1.77388098915878,-1.60570824128378,-1.80604794789037,-1.87172538869947,-1.76170890428489,-1.53083769959261,-1.45313467002643,-1.57297811496924,-1.62639613601516,-1.8730602868068,-2.10064699266168,-2.00244271687161,-1.74744514021767,-1.5738417455471,-2.17516106458239,-2.26585448838769,-2.13732865559286,-2.21487842366804,-2.26270648378775,-2.81093832132988,-3.70020591264941,-4.43027299306461,-4.435288955314,-4.53697770236336,-4.53822054275698,-4.82422606228182,-4.95158573826453,-4.56691569436537,-4.19588460392801,-3.62019184502979,-2.78459178950645,-1.95415375645274,-0.280994270293242,2.54769882041016,6.41487167954124,7.57209247724076,7.07023266623317,6.12108900409766,5.44260938996701,5.92582178807551,5.63748268269001,4.48186219998139,3.16509181558569,2.78643713371411,1.77712734149663,1.52683335880781,1.94356955228066,1.26466617669907,0.458024743195598,-0.122970816746466,-1.5396146852428,-3.86196365218711,-3.80892149581568,-3.19425567733673,-2.94417861830564,-2.89168432251233,-2.8360808733812,-2.68218442854516,-2.44944957086505,-2.10761206911445,-1.73421911848042,-1.04290535843416,-1.08500884171365,-1.28928267982625,-1.56976048600718,-1.85455227255732,-1.93793393960617,-2.0880123512338,-1.80576875596364,-1.5659992846944,-1.65041401262732,-1.3586850188913,-1.33998096821588,-1.83142719354894,-1.53429275720039,-1.47956053236489,-1.41712414233093,-1.17153988022499,-0.573558705868835,-0.182178976945363,-0.0537275152005059,1.08919336610903,0.774277083725276,0.811416486307424,1.30185996607677,1.52533715875743,2.21779643704541,2.71461270800591,1.56587153916981,2.05055475193343,2.68803883398571,3.03274829914918,3.27788724649108,4.24185507311935,4.72594679694435,4.85028294472096,4.77405503169317,4.80261800658588,4.63208511959936,3.4525595015974,3.38294888996434,3.35197594958197,2.65299930619687,2.34255637934697,1.75113238049749,1.55967506938644,1.01600243557868,0.451580024355828,0.372281453698049,-0.107299538568572,-0.638169155870211,-1.22490960979609,-1.29462564727647,-1.37795221808213,-1.20223381011694,-1.37303020951472,-1.18808119839827,-1.17256688523452,-1.28546315221712,-1.79334036197744,-1.87400514445112,-2.75973732731798,-3.67657072488601,-3.99120433202971,-3.79973651502617,-4.42463131004101,-4.8878246712914,-4.66585494241117,-4.65615183169937,-4.05150007804106,-3.30723338535774,-2.8918061830325,-3.67158266966001,-4.39487536170735,-5.77550337488712,-5.64685398497817,-3.38403728473226,-1.21762039039824,-1.24418784649013,-0.153460010053522,0.830610930680003,1.41339805788389,1.3936701684616,1.74039634823553,1.96461413401477,2.217658679678,2.09390385213762,1.26544662702897,0.716314363441342,0.953317566796546,1.50683380645875,1.56425656678702,2.98617864944322,2.58239682185738,2.32189786477904,2.19972295749328,2.32891334170682,2.20611262817447,2.15432099402861,2.05741755974149,2.0562326705484,-2.94343307814871,-2.7269803992807,-2.29582349469541,-1.99077640118387,-2.08943024529327,-1.79947916474749,-1.42362220292551,-1.52936157611611,-1.42688487024953,-1.37653024664297,-1.05753820599486,-0.249409450532511,-0.17716477833599,-0.278550612639495,0.0027704012271568,0.459286163884577,0.984769031882117,0.735079043740981,1.20491461694543,2.51526945779347,1.68612190855175,1.81755255369395,1.96201650195599,2.21265382254086,2.20238801300378,1.98737118911045,1.93494611734655,2.58526173002036,2.05165435507867,1.97219858537955,1.55014504990183,1.22179739722266,0.745590173571469,0.723917365202363,-0.126701478270211,0.048908150918211,-0.010610106706235,0.44450061115435,0.302310353970249,-0.346966912493923,-0.705682937718413,-0.414241355658327,-0.314062834637796,-0.577153226630871,-0.782750459716092,-0.994284177951702,-1.17746580387978,-1.19521752200518,-0.952503581483673,-0.558050983490004,-0.468824718016441,-0.592965541720555,-0.39247796002289,-0.328845076235489,-0.520408317525183,-0.853429668920732,-1.08386369322503,-1.31857936138151,-1.51801300994177,-1.43268731761373,-0.969254653274686,-0.886303509556137,-0.992325101854178,-1.37968888134803,-1.15001228537045,-0.831816273300472,-0.429741765365467,-0.113911742918687,0.232642942911303,1.23840261830642,2.23500161901447,4.10203485588249,3.85364117708886,4.94063721056971,5.362321851156,3.51323068530382,1.70006605177118,-0.24767745848388,-3.01103062796836,-3.67488231964683,-4.50348046655727,-4.2547539521808,-3.76482097580266,-3.82682191687561,-3.61023533183785,-3.61344780883121,-2.84827420765625,-2.08357946508664,-1.98866270580624,-1.26225648656619,1.41861545024075,3.00961724065336,2.71627762212786,2.56911274528931,2.71608724887561,2.84376126273436,3.02624766474828,2.88073641543182,2.21720453844799,1.54668691366981,1.20552503043283,0.959398137442707,0.879546281114862,1.10688010276676,0.871661802982328,0.179139598902482,-0.197845779933532,-0.593410843726927,-1.17771211918696,-1.25891864891044,-0.302084636217892,-0.674695584186722,-0.0146789566383321,-0.686346274211784,-0.903471966884909,-0.733004875554328,-0.894720962336756,-1.45737195328761,-1.48620672004212,-1.08412242170683,-1.50809562598433,-1.37723840929218,-1.90578367731825,-2.61129821709102,-2.51508909908112,-2.71432725757838,-1.85556144304391,-0.819040519976876,-1.05413733865581,-1.85220329717424,-2.44495625684675,-1.29266474814031,-1.49326267670605,-1.43898276359075,-0.4020046748723,-0.529282312246277,-0.561918061467408,-0.91120768291088,0.650725852054243,1.37181170096288,1.56432419270161,1.79407191657704,1.80388736626609,2.20267263965581,1.68214381384821,1.78643236387523,1.85102429847493,1.64289292435067,1.71974651997977,2.58783186409922,3.61094269392894,4.04570072890847,4.51660066735739,4.01278801922075,3.23877943514186,2.90491539261629,2.78772661259732,3.00498729425638,2.46749313500616,0.881775291245066,0.787448118487854,0.0363051809616812,-0.712659610769273,-1.73325345530268,-2.61231540251056,-3.35956178600553,-3.58129448302778,-4.05643150765081,-4.24282608893644,-3.65880445707001,-2.58212865039432,-1.67466314961339,-0.304813828614323,1.82516738521518,2.58855769021313,2.83882435672485,2.48167178499981,1.4584963098875,1.656195699981,1.06380955660418,-0.26905546685526,-1.28530850003512,-1.60056707525995,-2.2422724081732,-2.02649747235515,-2.33720791760016,-1.7201006014238,-1.40164207852482,-1.90176838068126,-1.37141701800813,-0.36576472239109,-0.112596645047116,0.0802645134335542,0.414601355579748,0.939797721064896,1.27722476473586,1.78435795040966,1.94093536033519,2.47874495929939,2.92076812635239,0.338878214114673,0.523445295102649,0.760168772723597,0.667030581379416,0.449362307580906,0.707278268016609,0.529109972043831,0.592318808081725,0.837793657639084,0.0317257785113238,-0.418800171458192,-0.22355101433535,-0.733563226363339,-0.885460258436498,-0.9644644109244,-1.13581749806403,-0.911119872189894,-0.717562157918531,-0.860856511180454,-0.699435864954785,0.00926025277936973,-0.158380597985866,0.0818823854945029,0.571943012606763,0.881021573563088,0.978056507648004,0.292918462727746,0.355495524957502,0.556737652697205,1.32626091724674,2.05244041029623,1.89608456510263,1.51095396115547,1.18380617906125,0.876729969717179,0.000745825476577741,-0.692376972905924,-0.881412030964877,-0.274654485576907,-0.348082142817029,-1.00348908061966,-1.18139599724892,-0.971229265766515,-1.54415426728727,-1.24555589591178,-1.15462385265019,-0.981113830245215,-0.811917858116154,-0.577443014749202,-0.63662253258218,-1.05923375363679,-1.627813270936,-1.55851350047793,-0.94426381926791,-0.274783738320332,-0.360364981394826,-0.158752815507336,0.296336038267057,0.931488340203064,3.08714278679274,4.1356688759382,4.1469246675381,4.29188443891785,3.87060563751329,2.68079284735054,0.867179291166123,-1.78456223289873,-3.91820157642784,-4.92820484713443,-4.56098123824548,-4.09591699032975,-2.22882515623579,-0.310532210579754,1.16871946383331,2.09288635476513,2.38738505737778,1.12790122153584,-0.501021763056134,-2.10262465864593,-2.84740733038983,-2.42220426511588,-1.01075341310891,-0.534014827414728,0.170695069588114,1.02415250218765,1.85306674654185,1.9479210500674,1.40462613959812,0.978947747500634,0.811559226318043,0.504321668549363,0.836850146907289,0.470079740844357,0.382303914336695,0.281344026163569,0.0533804852405329,-0.626204635666826,-0.747037448602048,-0.662872700010458,-0.53743835610985,1.81594473487831,1.80591718051745,1.82601679792912,1.53002909444961,1.03822635116233,1.46385639576998,1.57599584795562,1.40927033730872,1.24571553428159,1.17035827139877,0.976040465700793,0.285728640444474,-0.192654009363042,-0.296323287642559,-0.736152031263004,-1.06510607843964,-1.46259224208083,-1.74175476496072,-2.01992258970583,-2.14449644816594,-2.62297717284946,-2.24322523647809,-1.69128807088377,-1.95822816911261,-1.8143891769058,-1.6954395312993,-1.39827380802024,-2.21727790868917,-1.71118331031541,-0.965471528480493,-0.0119604415761847,0.115002123927605,0.710267390999129,1.40429471386121,1.88505250853397,2.18232656690599,2.88575625404025,3.38170593995728,1.91579405402324,1.76148011564576,1.80151256118069,1.4974722551054,1.34026771167103,1.31613357027149,1.02385619961138,0.859693672570152,0.314346778961112,-0.119535134693803,-0.308861073703174,-1.14859678928466,-2.0726714890075,-2.24119424948351,-2.25453716357538,-1.5779470959021,-1.29424444081255,-1.35743771164944,-1.19131800087867,-1.39248278982501,-1.7421896885439,-0.887108522024054,-0.65512399955472,-0.809677381266061,-0.671036973293512,-0.302531861778787,0.210653707752489,1.04475450337786,2.54312582870846,2.5952808580366,1.42021995305229,0.471608240844616,-0.198210771810254,0.341155614706236,-1.11860836919973,-1.13407313086033,2.7038424070449,3.86229357191775,3.03098624904785,1.32533014851314,-0.41284243513047,-0.746001908291733,-2.10600485822855,-1.99550968730028,-1.73551173374832,-1.48942830238012,-1.12507148214238,-0.626938304403567,-0.385582527303533,-0.0327320264662029,0.224986438758875,0.248365529776641,0.449086512179185,0.638466972018046,0.574868233188683,0.42835476842641,0.200801843891376,0.035066074486985,-0.132992197450281,-0.230365266997195,-0.57158246538427,-0.830643886184758,1.42707549000694,1.4545082371554,1.69947978379914,1.24139888993381,0.823300106972161,0.946389632927104,0.415543536253705,0.0159835964633361,-0.0770052843155324,-0.402725484491665,-0.585892640457816,-0.622065490417703,-0.433475380652213,-0.0806827926852563,-0.364105130448658,-0.539750065655079,-0.899379265623966,-0.448103773576217,-0.499521636649661,-0.825723611791345,0.275401943442226,0.241223729878575,0.677828818036928,0.181925515701651,-0.607774728245481,-0.511907519713577,-0.682099397075078,-1.5785204812423,-0.988135189354521,-0.138138901791744,-0.914470338127866,-0.502820292627771,-0.458197484777028,0.462998357518353,0.277891733876008,0.864823791887679,1.56820391858163,0.949001235924822,-0.183489978294349,0.560933088676379,1.16047205259215,0.46427708532915,0.481884734090803,0.475718076490332,0.204773066281645,-0.0190675325489946,-0.0996688846002221,-0.0107860741480687,0.112569551762713,0.255024902820216,-0.0238605437302729,0.507116589058309,0.619774050274524,1.26129539700202,1.1649606787616,0.209504284952177,-0.213088121862549,-0.576483405081318,-1.32599330440125,-1.02059541418473,-0.550817690636281,-0.382692342596365,-0.371785088781598,-0.185505987133383,-1.40583779966893,-2.22310355518515,-2.17300258215946,-1.67765551030492,0.0598833451904525,0.639030383857349,1.72164562767419,3.05470947118373,3.25850049969339,3.83787396742789,1.88924306435835,-2.42544978846377,-4.0930008031286,-3.26153633123389,-3.41614306026007,-1.62274225804048,-0.940595491788278,-1.40567443878506,-0.0991340125634304,0.993627484931238,1.36610323252391,1.4817095286102,1.50660506917598,1.42650297935548,2.23751477804762,2.90715459812065,1.48609146846995,-0.5774278525489,-0.775766226416877,-1.11870573158395,-1.39378479671144,-1.21651559645118,-1.32479209032166,-0.949078603080379,-0.187706234025704,0.54450464536958,1.31700921391981,1.39918940026341,1.5185541959561,1.13057829930166,0.65579417102243,0.691389154394865,0.126024578311729,-0.266084854885587,-0.306367892316082,-0.6487629689664,-0.380133213829929,-0.321948665342067,-0.613181543245685,-1.05123115006137,-1.28898501688657,-0.881286003051108,-0.408861311807371,-0.644806952308126,-0.574876802894638,-0.0716116929419147,0.0596232157204129,-0.495854617257149,-0.646635146567725,-0.602781295348633,0.117404694277921,-0.19973585408464,0.0783379132275981,-0.391283115669133,0.499137973062228,0.388624578575768,0.665902559966929,0.534432346741219,0.843247677775319,0.860020176333726,1.41011590849921,0.909944325911962,0.486493787676887,0.932679869973506,-0.0284284780039467,-1.03359496913568,-0.874615270334864,-0.90211290991355,-1.21884007537705,-1.55184611886377,-1.33683301006757,-1.61496923632073,-1.79036938027815,-1.55979714211357,-1.24627364652603,-1.43567257941825,-1.14020483851532,-0.885378011236967,-0.312543768373783,-0.289110248024631,0.199698733366343,0.738574904632351,1.21614917426576,1.58908893380869,1.74461567258692,2.14768661894349,1.93410425142526,1.95622247562573,1.1702362630431,-0.65550427647134,-1.99807045701775,-1.95342688212263,-1.52489539778861,-0.815090572540075,0.364242513596627,1.84564454275081,2.83250638236492,2.97076901513592,1.33193609369747,-1.8025523518701,-1.73542206356253,-0.724056041608778,0.113023795195344,1.19846709738401,1.49861325477316,1.8571142044907,1.45183910847677,0.570460399605359,-0.510656909998674,-1.33959756403911,-1.76865862673182,-1.79660124956627,-0.803732697227095,-0.384158516240891,-0.14832743801747,0.284076500857952,0.303192288048012,-0.363294273157188,-0.0741882429518133,0.223041520025792,0.258213976434343,0.37987790716109,0.618676475240671,0.452423433226897,-0.0652642104945873,-0.396484025701405,kunci_am
